 AB112  100   22   660   300    0.66666667   30   15 
  0  d     -77.4943926500   37.6085124500
  0  f     -77.4943926500   37.6085124500
  1  f     -77.6122426000   37.6598733400
  2  f     -77.0645931600   38.8694531600
  3  f     -78.4836242800   38.0716149000
  4  f     -76.5725130000   37.1928420000
  5  f     -76.5632573900   37.9687842700
  6  f     -78.4565899400   38.0383809600
  7  f     -77.6140804900   37.4321903800
  8  f     -77.4793110000   37.5702430000
  9  f     -76.1432830900   36.8575780000
 10  f     -77.3295510000   37.4343920000
 11  f     -76.3891700000   37.7254450000
 12  f     -76.3386770000   36.7960460000
 13  f     -79.1560760000   37.3833430000
 14  f     -76.2769760000   36.8244990000
 15  f     -76.2346530000   36.7603090000
 16  f     -77.5507000000   37.6860000000
 17  f     -76.6253320900   39.3194572900
 18  f     -75.2590476300   38.3629778900
 19  f     -76.0736560000   39.0360480000
 20  f     -77.0876088500   39.4578749800
 21  f     -76.4282918100   39.3870570200
  1  c     -76.5222110000   39.3359050000
  2  c     -76.1037830000   39.5240950000
  3  c     -76.2241260000   36.9926650000
  4  c     -80.2600260000   38.2202080000
  5  c     -76.5601780000   38.5033950000
  6  c     -78.5585910000   39.9501540000
  7  c     -76.7362100000   37.7673310000
  8  c     -79.3191110000   37.1873820000
  9  c     -77.6031380000   37.6100520000
 10  c     -78.3544400000   38.2739960000
 11  c     -77.1257770000   39.1686920000
 12  c     -80.1717080000   37.4340590000
 13  c     -76.4930670000   38.4803570000
 14  c     -77.8317480000   37.3248850000
 15  c     -78.0677280000   37.8099240000
 16  c     -77.8776070000   37.9632990000
 17  c     -78.2775940000   39.7678830000
 18  c     -76.9708140000   38.9773710000
 19  c     -78.6118950000   37.9260910000
 20  c     -78.0819450000   39.5951720000
 21  c     -77.4446370000   38.0913320000
 22  c     -76.7785060000   38.4404420000
 23  c     -79.8990410000   38.2068910000
 24  c     -76.0969350000   37.5131480000
 25  c     -78.9604560000   37.7419920000
 26  c     -77.5242900000   37.0341470000
 27  c     -77.3976040000   39.5807150000
 28  c     -79.2403560000   38.3972190000
 29  c     -77.4205506600   38.8275446000
 30  c     -77.6371477800   38.8088458400
 31  c     -78.0699148800   38.6723704500
 32  c     -77.8772344100   38.8437306300
 33  c     -78.1967241900   38.9258265600
 34  c     -78.1975052100   38.9305231900
 35  c     -77.4745082700   38.2996406800
 36  c     -80.5014908500   37.0881020100
 37  c     -80.0425916700   37.2890068300
 38  c     -80.0425916700   37.2890068300
 39  c     -79.0379514900   38.1324856400
 40  c     -78.6726695700   38.4158547600
 41  c     -78.3565430000   39.7842520000
 42  c     -76.7169840000   39.7051550000
 43  c     -76.5753400000   38.3828530000
 44  c     -76.4093640000   37.5593740000
 45  c     -77.6556950000   36.7046650000
 46  c     -76.9250630000   38.7272860000
 47  c     -78.6478090000   39.5435640000
 48  c     -79.6481220000   36.9951980000
 49  c     -78.1960380000   38.2770530000
 50  c     -75.9416140000   37.2862450000
 51  c     -79.4160610000   37.0428740000
 52  c     -76.2758290000   38.3609800000
 53  c     -77.7351690000   37.8438900000
 54  c     -77.3911550000   36.8653410000
 55  c     -77.8737960000   38.2536080000
 56  c     -76.2481410000   37.2247880000
 57  c     -79.2169820000   37.0517050000
 58  c     -77.2732850000   36.8105100000
 59  c     -76.9558310000   36.6778750000
 60  c     -76.2971750000   39.6835830000
 61  c     -78.7874670000   38.2608290000
 62  c     -78.6210530000   37.8403800000
 63  c     -78.9927190000   38.4853930000
 64  c     -77.4579680000   38.5175210000
 65  c     -79.5071010000   38.5795000000
 66  c     -76.8670210000   38.0072150000
 67  c     -76.7403810000   38.4779470000
 68  c     -77.6112040000   38.6140660000
 69  c     -77.1784300000   37.4626710000
 70  c     -80.0765530000   37.2726090000
 71  c     -79.9963890000   39.0360100000
 72  c     -77.4048220000   36.7319220000
 73  c     -77.0349770000   37.7864190000
 74  c     -79.8594580000   39.2181410000
 75  c     -76.5152560000   38.3676690000
 76  c     -77.8134690000   37.8767490000
 77  c     -77.4071647500   39.3916744600
 78  c     -77.4071647500   39.3916744600
 79  c     -77.4071647500   39.3916744600
 80  c     -77.5666538800   39.3370250800
 81  c     -76.8610354500   39.0999405600
 82  c     -76.8448868200   39.1031945400
 83  c     -76.8781051200   39.0863482600
 84  c     -76.8588951100   39.0847433100
 85  c     -77.0270989300   38.9858716700
 86  c     -77.0332694900   38.9213677500
 87  c     -76.9740196100   37.5386767300
 88  c     -77.5995651600   37.5343529900
 89  c     -77.4134784600   37.2195398100
 90  c     -77.3980635900   37.5407741200
 91  c     -77.4641965600   37.5627059000
 92  c     -77.5218148300   37.5201386300
 93  c     -77.5501999400   37.5370402800
 94  c     -79.8741008600   37.0015985500
 95  c     -78.9115469500   38.2855601000
 96  c     -78.9867292900   38.0947910300
 97  c     -80.0286918300   37.2668299900
 98  c     -80.0286918300   37.2668299900
 99  c     -80.0594015600   37.2762898300
 100 c     -79.9564395200   37.2436598200

 Infeasible customers 
