 AB211   75   26   660   280    1.00000000   30   15 
  0  d     -77.4943926500   37.6085124500
  0  f     -77.6122426000   37.6598733400
  1  f     -77.6122426000   37.6598733400
  2  f     -77.0645931600   38.8694531600
  3  f     -78.4836242800   38.0716149000
  4  f     -76.5725130000   37.1928420000
  5  f     -76.5632573900   37.9687842700
  6  f     -78.4565899400   38.0383809600
  7  f     -77.6140804900   37.4321903800
  8  f     -77.4793110000   37.5702430000
  9  f     -76.1432830900   36.8575780000
 10  f     -77.3295510000   37.4343920000
 11  f     -76.3891700000   37.7254450000
 12  f     -76.3386770000   36.7960460000
 13  f     -79.1560760000   37.3833430000
 14  f     -76.2769760000   36.8244990000
 15  f     -76.2346530000   36.7603090000
 16  f     -77.5507000000   37.6860000000
 17  f     -76.6253320900   39.3194572900
 18  f     -75.2590476300   38.3629778900
 19  f     -76.0736560000   39.0360480000
 20  f     -77.0876088500   39.4578749800
 21  f     -76.4282918100   39.3870570200
 22  f     -79.1973310000   38.9165138000
 23  f     -79.3973310000   39.3167188000
 24  f     -78.5918529100   38.9141023900
 25  f     -80.1025660000   37.6735531000
  1  c     -76.4640944300   39.3353836600
  2  c     -76.5307972200   39.2539470500
  3  c     -76.4799639200   39.4117639700
  4  c     -76.3263809400   39.4998482000
  5  c     -77.1808549400   39.6921523900
  6  c     -77.5744305100   39.6753017000
  7  c     -77.7183238500   39.5881646900
  8  c     -77.6530466300   39.5456527200
  9  c     -77.3362448800   39.4089276000
 10  c     -77.4249855800   39.4071204500
 11  c     -77.4025556600   39.4392404500
 12  c     -77.4071647500   39.3916744600
 13  c     -77.4071647500   39.3916744600
 14  c     -77.4071647500   39.3916744600
 15  c     -77.5666538800   39.3370250800
 16  c     -76.8610354500   39.0999405600
 17  c     -76.8448868200   39.1031945400
 18  c     -76.8781051200   39.0863482600
 19  c     -76.8588951100   39.0847433100
 20  c     -77.0270989300   38.9858716700
 21  c     -77.0332694900   38.9213677500
 22  c     -77.0332694900   38.9213677500
 23  c     -77.0332694900   38.9213677500
 24  c     -76.9703068700   38.8650435000
 25  c     -76.9890020900   38.8567173700
 26  c     -77.0068887600   38.8228356500
 27  c     -76.9929292000   38.8442400200
 28  c     -76.9832188100   38.9221967300
 29  c     -77.1121739800   38.8902094300
 30  c     -77.2612117800   38.8285915500
 31  c     -77.4205506600   38.8275446000
 32  c     -77.6371477800   38.8088458400
 33  c     -79.0439510000   38.8290192000
 34  c     -79.7387250000   38.3264931000
 35  c     -79.7512440000   37.8671932000
 36  c     -79.2658690000   38.3399380000
 37  c     -79.7038470000   38.1443560000
 38  c     -80.3018390000   39.2730274000
 39  c     -80.3442590000   39.1299673000
 40  c     -80.3965710000   39.1623327000
 41  c     -76.0288420000   38.7371138000
 42  c     -76.8794460000   38.6841445000
 43  c     -76.9273540000   38.2255062000
 44  c     -76.8872970000   38.3900345000
 45  c     -76.8458620000   38.6003395000
 46  c     -80.0186200000   37.4313960000
 47  c     -80.5014908500   37.0881020100
 48  c     -80.0425916700   37.2890068300
 49  c     -80.0425916700   37.2890068300
 50  c     -80.0286918300   37.2668299900
 51  c     -80.0286918300   37.2668299900
 52  c     -80.0594015600   37.2762898300
 53  c     -80.0156710000   37.3978473000
 54  c     -80.0765530000   37.2726090000
 55  c     -76.9587481300   38.8311539800
 56  c     -76.9933024000   38.9728832200
 57  c     -76.9172680000   38.5517799000
 58  c     -76.9250630000   38.7272860000
 59  c     -76.9492970000   38.4357801000
 60  c     -76.9285800400   38.8990194500
 61  c     -79.8058660000   39.8317116000
 62  c     -79.6319480000   39.1124339000
 63  c     -79.6582300000   39.5690659000
 64  c     -79.6170600000   39.3119946000
 65  c     -79.6684010000   39.5789807000
 66  c     -77.8317480000   37.3248850000
 67  c     -77.8670600000   37.0573530000
 68  c     -77.8831400000   37.5012315000
 69  c     -77.7973290000   37.1721316000
 70  c     -77.9236180000   37.5384190000
 71  c     -78.0086640000   37.4042450000
 72  c     -78.0645030000   37.0284620000
 73  c     -76.1308990000   39.1354937000
 74  c     -76.2971750000   39.6835830000
 75  c     -76.3378660000   39.1451784000

 Infeasible customers 
