 AB214  100   22   660   280    1.00000000   30   15 
  0  d     -77.4943926500   37.6085124500
  0  f     -77.4943926500   37.6085124500
  1  f     -77.6122426000   37.6598733400
  2  f     -77.0645931600   38.8694531600
  3  f     -78.4836242800   38.0716149000
  4  f     -76.5725130000   37.1928420000
  5  f     -76.5632573900   37.9687842700
  6  f     -78.4565899400   38.0383809600
  7  f     -77.6140804900   37.4321903800
  8  f     -77.4793110000   37.5702430000
  9  f     -76.1432830900   36.8575780000
 10  f     -77.3295510000   37.4343920000
 11  f     -76.3891700000   37.7254450000
 12  f     -76.3386770000   36.7960460000
 13  f     -79.1560760000   37.3833430000
 14  f     -76.2769760000   36.8244990000
 15  f     -76.2346530000   36.7603090000
 16  f     -77.5507000000   37.6860000000
 17  f     -76.6253320900   39.3194572900
 18  f     -75.2590476300   38.3629778900
 19  f     -76.0736560000   39.0360480000
 20  f     -77.0876088500   39.4578749800
 21  f     -76.4282918100   39.3870570200
  1  c     -76.5307972200   39.2539470500
  2  c     -76.4799639200   39.4117639700
  3  c     -76.3263809400   39.4998482000
  4  c     -77.1808549400   39.6921523900
  5  c     -77.5744305100   39.6753017000
  6  c     -77.7183238500   39.5881646900
  7  c     -77.6530466300   39.5456527200
  8  c     -77.3362448800   39.4089276000
  9  c     -77.4249855800   39.4071204500
 10  c     -77.4025556600   39.4392404500
 11  c     -76.9740196100   37.5386767300
 12  c     -77.5995651600   37.5343529900
 13  c     -77.4134784600   37.2195398100
 14  c     -77.3980635900   37.5407741200
 15  c     -77.4641965600   37.5627059000
 16  c     -77.5218148300   37.5201386300
 17  c     -77.5501999400   37.5370402800
 18  c     -79.8741008600   37.0015985500
 19  c     -78.9115469500   38.2855601000
 20  c     -78.9867292900   38.0947910300
 21  c     -78.0966150000   37.7287330000
 22  c     -76.8857880000   37.5611030000
 23  c     -76.5258330000   37.5881120000
 24  c     -77.6081540000   39.2802980000
 25  c     -77.0291460000   39.3286480000
 26  c     -79.0785910000   36.7780630000
 27  c     -77.2085370000   37.5365650000
 28  c     -80.0186200000   37.4313960000
 29  c     -76.0895110000   38.3259960000
 30  c     -77.1257770000   39.1686920000
 31  c     -80.1717080000   37.4340590000
 32  c     -76.4930670000   38.4803570000
 33  c     -77.8317480000   37.3248850000
 34  c     -78.0677280000   37.8099240000
 35  c     -77.8776070000   37.9632990000
 36  c     -78.2775940000   39.7678830000
 37  c     -76.9708140000   38.9773710000
 38  c     -78.6118950000   37.9260910000
 39  c     -76.7403810000   38.4779470000
 40  c     -77.6112040000   38.6140660000
 41  c     -77.1784300000   37.4626710000
 42  c     -80.0765530000   37.2726090000
 43  c     -79.9963890000   39.0360100000
 44  c     -77.4048220000   36.7319220000
 45  c     -77.0349770000   37.7864190000
 46  c     -79.8594580000   39.2181410000
 47  c     -76.5152560000   38.3676690000
 48  c     -77.8134690000   37.8767490000
 49  c     -79.2415953600   37.3534532000
 50  c     -78.3936415500   37.2931062600
 51  c     -78.3825190100   37.2626594200
 52  c     -79.2830693500   37.1328922500
 53  c     -79.3819542000   36.9534090900
 54  c     -78.9142491300   36.7126109500
 55  c     -79.4125349200   36.5963237100
 56  c     -80.2729230700   36.6755825500
 57  c     -79.0379514900   38.1324856400
 58  c     -78.6726695700   38.4158547600
 59  c     -78.3565430000   39.7842520000
 60  c     -76.7169840000   39.7051550000
 61  c     -76.5753400000   38.3828530000
 62  c     -76.4093640000   37.5593740000
 63  c     -77.6556950000   36.7046650000
 64  c     -76.9250630000   38.7272860000
 65  c     -78.6478090000   39.5435640000
 66  c     -79.6481220000   36.9951980000
 67  c     -78.1960380000   38.2770530000
 68  c     -75.9416140000   37.2862450000
 69  c     -79.4160610000   37.0428740000
 70  c     -76.2758290000   38.3609800000
 71  c     -77.7351690000   37.8438900000
 72  c     -77.3911550000   36.8653410000
 73  c     -77.8737960000   38.2536080000
 74  c     -76.2481410000   37.2247880000
 75  c     -79.2169820000   37.0517050000
 76  c     -77.2732850000   36.8105100000
 77  c     -77.4071647500   39.3916744600
 78  c     -77.4071647500   39.3916744600
 79  c     -77.4071647500   39.3916744600
 80  c     -77.5666538800   39.3370250800
 81  c     -76.8610354500   39.0999405600
 82  c     -76.8448868200   39.1031945400
 83  c     -76.8781051200   39.0863482600
 84  c     -76.8588951100   39.0847433100
 85  c     -77.0270989300   38.9858716700
 86  c     -77.0332694900   38.9213677500
 87  c     -77.4205506600   38.8275446000
 88  c     -77.6371477800   38.8088458400
 89  c     -78.0699148800   38.6723704500
 90  c     -77.8772344100   38.8437306300
 91  c     -78.1967241900   38.9258265600
 92  c     -78.1975052100   38.9305231900
 93  c     -77.4745082700   38.2996406800
 94  c     -80.5014908500   37.0881020100
 95  c     -80.0425916700   37.2890068300
 96  c     -80.0425916700   37.2890068300
 97  c     -76.9558310000   36.6778750000
 98  c     -76.2971750000   39.6835830000
 99  c     -78.7874670000   38.2608290000
 100 c     -78.6210530000   37.8403800000

 Infeasible customers 
