 AB210   75   25   660   280    1.00000000   30   15 
  0  d     -77.4943926500   37.6085124500
  0  f     -77.4943926500   37.6085124500
  1  f     -77.6122426000   37.6598733400
  2  f     -77.0645931600   38.8694531600
  3  f     -78.4836242800   38.0716149000
  4  f     -76.5725130000   37.1928420000
  5  f     -76.5632573900   37.9687842700
  6  f     -78.4565899400   38.0383809600
  7  f     -77.6140804900   37.4321903800
  8  f     -77.4793110000   37.5702430000
  9  f     -76.1432830900   36.8575780000
 10  f     -77.3295510000   37.4343920000
 11  f     -76.3891700000   37.7254450000
 12  f     -76.3386770000   36.7960460000
 13  f     -79.1560760000   37.3833430000
 14  f     -76.2769760000   36.8244990000
 15  f     -76.2346530000   36.7603090000
 16  f     -77.5507000000   37.6860000000
 17  f     -76.6253320900   39.3194572900
 18  f     -75.2590476300   38.3629778900
 19  f     -76.0736560000   39.0360480000
 20  f     -77.0876088500   39.4578749800
 21  f     -76.4282918100   39.3870570200
 22  f     -80.0846720000   36.8767639000
 23  f     -79.7849060000   37.5217143000
 24  f     -77.1807663000   38.4146207000
  1  c     -75.9676066200   38.5723069700
  2  c     -77.7313911200   36.7268656600
  3  c     -76.5359026600   39.3550345000
  4  c     -76.0487598600   39.2308738600
  5  c     -77.4356105300   37.1397917300
  6  c     -76.3263809400   39.4998482000
  7  c     -77.0332694900   38.9213677500
  8  c     -78.1967241900   38.9258265600
  9  c     -77.4641965600   37.5627059000
 10  c     -79.8741008600   37.0015985500
 11  c     -79.0379514900   38.1324856400
 12  c     -76.1876272500   36.8519162900
 13  c     -77.2612117800   38.8285915500
 14  c     -78.0699148800   38.6723704500
 15  c     -80.0425916700   37.2890068300
 16  c     -80.0594015600   37.2762898300
 17  c     -79.9564395200   37.2436598200
 18  c     -76.9740196100   37.5386767300
 19  c     -76.0525648200   36.8164896100
 20  c     -76.9587481300   38.8311539800
 21  c     -77.4205506600   38.8275446000
 22  c     -78.3936415500   37.2931062600
 23  c     -78.3825190100   37.2626594200
 24  c     -79.2830693500   37.1328922500
 25  c     -77.3980635900   37.5407741200
 26  c     -77.5501999400   37.5370402800
 27  c     -77.0396114400   39.2367466900
 28  c     -77.5561999900   38.6027156900
 29  c     -77.5666538800   39.3370250800
 30  c     -77.0270989300   38.9858716700
 31  c     -77.0068887600   38.8228356500
 32  c     -78.1975052100   38.9305231900
 33  c     -80.5014908500   37.0881020100
 34  c     -79.8738506900   37.7988500400
 35  c     -78.9867292900   38.0947910300
 36  c     -76.5288647400   36.8702770900
 37  c     -76.9587481300   38.8311539800
 38  c     -77.7183238500   39.5881646900
 39  c     -77.4249855800   39.4071204500
 40  c     -76.8610354500   39.0999405600
 41  c     -76.8448868200   39.1031945400
 42  c     -80.0286918300   37.2668299900
 43  c     -79.9564395200   37.2436598200
 44  c     -78.6726695700   38.4158547600
 45  c     -76.8085642400   37.9553443800
 46  c     -76.7748968400   39.2021392200
 47  c     -77.6530466300   39.5456527200
 48  c     -77.4071647500   39.3916744600
 49  c     -76.9832188100   38.9221967300
 50  c     -77.4745082700   38.2996406800
 51  c     -76.9587481300   38.8311539800
 52  c     -77.0332694900   38.9213677500
 53  c     -76.9703068700   38.8650435000
 54  c     -76.9929292000   38.8442400200
 55  c     -80.0286918300   37.2668299900
 56  c     -80.2164056600   36.7724658500
 57  c     -76.0760592400   39.0686516400
 58  c     -77.4071647500   39.3916744600
 59  c     -79.4555010100   37.5121808200
 60  c     -79.4125349200   36.5963237100
 61  c     -77.4025556600   39.4392404500
 62  c     -79.1784245900   37.4386829500
 63  c     -79.2415953600   37.3534532000
 64  c     -78.9142491300   36.7126109500
 65  c     -77.4134784600   37.2195398100
 66  c     -76.9933024000   38.9728832200
 67  c     -76.5307972200   39.2539470500
 68  c     -77.3362448800   39.4089276000
 69  c     -77.8772344100   38.8437306300
 70  c     -76.9242168700   38.5516000700
 71  c     -76.5815901700   39.1224865800
 72  c     -76.6425144200   39.3485108500
 73  c     -77.5437748200   37.3272032800
 74  c     -76.8781051200   39.0863482600
 75  c     -76.9285800400   38.8990194500

 Infeasible customers 
